Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
16-Aug-21,EQ,"1,526.15","1,535.00","1,521.45","1,526.20","1,529.00","1,530.60","1,529.96","1,641.00","1,020.20","31,26,389","4,78,32,41,013.45","1,34,405"
17-Aug-21,EQ,"1,517.20","1,524.00","1,505.30","1,530.60","1,516.00","1,514.65","1,513.95","1,641.00","1,020.20","41,41,333","6,26,97,63,890.20","1,63,880"
18-Aug-21,EQ,"1,556.70","1,565.35","1,508.35","1,514.65","1,511.50","1,513.00","1,538.32","1,641.00","1,020.20","1,14,92,966","17,67,98,59,685.55","2,75,951"
20-Aug-21,EQ,"1,486.05","1,519.80","1,486.05","1,513.00","1,514.25","1,514.75","1,505.48","1,641.00","1,020.20","65,75,203","9,89,88,14,016.90","2,41,660"
23-Aug-21,EQ,"1,529.85","1,533.15","1,508.65","1,514.75","1,522.90","1,524.60","1,521.21","1,641.00","1,025.00","54,21,527","8,24,72,98,230.75","1,49,392"
24-Aug-21,EQ,"1,530.00","1,564.50","1,527.45","1,524.60","1,558.00","1,558.85","1,550.18","1,641.00","1,025.00","91,90,657","14,24,71,97,594.25","2,14,219"
25-Aug-21,EQ,"1,552.10","1,564.80","1,548.00","1,558.85","1,555.25","1,557.40","1,556.63","1,641.00","1,025.00","38,63,987","6,01,47,97,348.15","1,28,323"
26-Aug-21,EQ,"1,550.00","1,571.00","1,543.45","1,557.40","1,555.10","1,554.80","1,559.33","1,641.00","1,025.00","55,59,501","8,66,91,23,592.15","2,00,243"
27-Aug-21,EQ,"1,552.00","1,558.65","1,545.25","1,554.80","1,548.70","1,548.45","1,551.03","1,641.00","1,025.00","31,91,069","4,94,94,59,160.20","1,17,093"
30-Aug-21,EQ,"1,555.60","1,570.00","1,551.60","1,548.45","1,569.00","1,568.25","1,563.22","1,641.00","1,025.00","45,24,583","7,07,29,24,768.40","1,15,034"
31-Aug-21,EQ,"1,563.50","1,583.35","1,562.20","1,568.25","1,580.85","1,581.40","1,576.28","1,641.00","1,025.00","60,31,288","9,50,69,85,062.70","2,03,147"
01-Sep-21,EQ,"1,575.00","1,598.00","1,574.50","1,581.40","1,575.00","1,579.10","1,586.67","1,641.00","1,025.00","62,11,279","9,85,52,73,405.65","2,30,930"
02-Sep-21,EQ,"1,574.10","1,592.00","1,571.25","1,579.10","1,589.70","1,589.00","1,583.10","1,641.00","1,025.00","48,09,262","7,61,35,44,239.00","1,73,323"
03-Sep-21,EQ,"1,586.10","1,598.00","1,568.30","1,589.00","1,576.55","1,576.05","1,582.31","1,641.00","1,025.00","53,67,667","8,49,33,28,640.90","2,00,088"
06-Sep-21,EQ,"1,579.95","1,580.95","1,561.95","1,576.05","1,565.00","1,565.70","1,569.45","1,641.00","1,025.00","39,38,448","6,18,11,91,132.55","1,66,678"
07-Sep-21,EQ,"1,562.50","1,582.00","1,555.20","1,565.70","1,570.00","1,569.25","1,569.81","1,641.00","1,025.00","36,22,748","5,68,70,30,982.25","1,74,293"
08-Sep-21,EQ,"1,571.95","1,580.50","1,565.60","1,569.25","1,580.00","1,576.40","1,574.47","1,641.00","1,025.00","33,62,040","5,29,34,25,818.35","1,02,369"
09-Sep-21,EQ,"1,574.00","1,579.45","1,561.00","1,576.40","1,567.00","1,568.60","1,567.83","1,641.00","1,025.00","41,25,474","6,46,80,28,137.75","1,15,424"
13-Sep-21,EQ,"1,562.00","1,584.00","1,553.65","1,568.60","1,555.75","1,555.55","1,560.43","1,641.00","1,025.00","44,79,582","6,99,00,94,956.85","1,62,851"
14-Sep-21,EQ,"1,560.00","1,564.50","1,546.60","1,555.55","1,550.00","1,548.55","1,552.26","1,641.00","1,025.00","48,79,253","7,57,38,82,023.65","1,52,737"
15-Sep-21,EQ,"1,535.00","1,554.80","1,535.00","1,548.55","1,546.75","1,546.80","1,543.76","1,641.00","1,025.00","74,11,499","11,44,15,51,323.50","1,96,864"
16-Sep-21,EQ,"1,537.75","1,564.30","1,536.30","1,546.80","1,561.00","1,559.95","1,551.38","1,641.00","1,025.00","51,30,275","7,95,89,96,358.25","1,58,542"
17-Sep-21,EQ,"1,569.00","1,589.00","1,559.20","1,559.95","1,585.55","1,582.15","1,576.23","1,641.00","1,025.00","1,02,49,051","16,15,48,11,176.70","2,03,624"
20-Sep-21,EQ,"1,564.00","1,581.70","1,558.00","1,582.15","1,559.75","1,559.85","1,569.06","1,641.00","1,025.00","43,90,805","6,88,94,37,483.30","1,44,006"
21-Sep-21,EQ,"1,562.00","1,568.65","1,528.95","1,559.85","1,553.50","1,551.95","1,544.53","1,641.00","1,025.00","73,87,498","11,41,02,02,963.40","1,62,406"
22-Sep-21,EQ,"1,549.00","1,550.15","1,530.00","1,551.95","1,536.05","1,533.70","1,536.98","1,641.00","1,025.00","52,91,101","8,13,23,32,795.90","2,04,046"
23-Sep-21,EQ,"1,542.00","1,572.00","1,542.00","1,533.70","1,571.60","1,570.00","1,561.26","1,641.00","1,025.00","68,32,152","10,66,67,87,042.00","2,21,318"
24-Sep-21,EQ,"1,579.00","1,607.95","1,575.00","1,570.00","1,599.50","1,601.55","1,593.03","1,641.00","1,025.00","1,04,03,351","16,57,28,94,842.45","2,85,125"
27-Sep-21,EQ,"1,615.70","1,635.50","1,608.00","1,601.55","1,625.00","1,625.10","1,626.52","1,641.00","1,042.65","82,07,731","13,35,00,52,031.55","2,45,375"
28-Sep-21,EQ,"1,632.00","1,632.00","1,582.00","1,625.10","1,606.80","1,615.05","1,605.07","1,641.00","1,042.65","63,86,895","10,25,14,17,507.15","1,93,041"
29-Sep-21,EQ,"1,597.00","1,606.60","1,585.15","1,615.05","1,594.85","1,593.85","1,595.02","1,641.00","1,042.65","81,31,518","12,96,99,42,389.35","1,80,383"
30-Sep-21,EQ,"1,586.00","1,606.35","1,583.10","1,593.85","1,592.85","1,594.95","1,594.87","1,641.00","1,042.65","79,87,674","12,73,92,78,381.65","2,16,914"
01-Oct-21,EQ,"1,583.00","1,589.00","1,565.25","1,594.95","1,585.65","1,582.70","1,577.48","1,641.00","1,042.65","55,64,298","8,77,75,82,941.65","1,45,318"
04-Oct-21,EQ,"1,589.00","1,601.35","1,583.60","1,582.70","1,588.00","1,585.75","1,591.34","1,641.00","1,111.00","35,25,514","5,61,03,00,755.65","1,41,789"
05-Oct-21,EQ,"1,592.00","1,597.50","1,576.25","1,585.75","1,593.80","1,595.45","1,589.01","1,641.00","1,111.00","51,28,589","8,14,93,78,134.45","1,54,894"
06-Oct-21,EQ,"1,596.00","1,626.85","1,587.00","1,595.45","1,613.00","1,614.90","1,614.91","1,641.00","1,111.00","93,00,415","15,01,93,64,575.35","1,98,719"
07-Oct-21,EQ,"1,626.60","1,627.70","1,607.00","1,614.90","1,610.40","1,610.50","1,617.47","1,641.00","1,111.00","56,32,862","9,11,09,70,657.30","1,79,258"
08-Oct-21,EQ,"1,612.00","1,622.00","1,600.15","1,610.50","1,607.00","1,602.65","1,612.01","1,641.00","1,111.00","36,22,781","5,83,99,65,046.25","1,80,918"
11-Oct-21,EQ,"1,599.90","1,645.00","1,599.00","1,602.65","1,633.10","1,633.80","1,631.24","1,645.00","1,164.00","65,40,424","10,66,90,09,659.45","1,99,109"
12-Oct-21,EQ,"1,625.00","1,641.55","1,625.00","1,633.80","1,630.00","1,629.60","1,632.78","1,645.00","1,164.00","40,88,473","6,67,55,77,153.90","1,27,205"
13-Oct-21,EQ,"1,637.00","1,648.00","1,630.00","1,629.60","1,637.00","1,639.40","1,638.14","1,648.00","1,164.00","31,12,822","5,09,92,33,631.50","1,21,391"
14-Oct-21,EQ,"1,638.00","1,690.00","1,638.00","1,639.40","1,687.00","1,687.40","1,668.19","1,690.00","1,164.00","73,78,644","12,30,89,70,465.55","2,18,094"
18-Oct-21,EQ,"1,705.00","1,725.00","1,667.05","1,687.40","1,674.50","1,670.30","1,690.00","1,725.00","1,176.35","1,44,28,228","24,38,37,00,241.85","4,13,049"
19-Oct-21,EQ,"1,675.45","1,692.45","1,671.00","1,670.30","1,687.60","1,688.70","1,685.37","1,725.00","1,176.35","44,93,770","7,57,36,46,982.90","1,46,669"
20-Oct-21,EQ,"1,689.10","1,698.75","1,664.45","1,688.70","1,675.60","1,673.85","1,676.16","1,725.00","1,176.35","54,54,284","9,14,22,41,514.60","1,87,374"
21-Oct-21,EQ,"1,671.80","1,681.95","1,660.85","1,673.85","1,680.00","1,676.30","1,672.14","1,725.00","1,176.35","48,69,095","8,14,18,31,326.95","1,81,241"
22-Oct-21,EQ,"1,680.10","1,708.00","1,670.75","1,676.30","1,683.00","1,680.75","1,692.82","1,725.00","1,176.35","60,87,777","10,30,55,20,528.65","1,73,531"
25-Oct-21,EQ,"1,690.00","1,690.00","1,613.80","1,680.75","1,657.30","1,657.00","1,654.95","1,725.00","1,176.35","82,13,383","13,59,27,47,672.70","2,30,480"
26-Oct-21,EQ,"1,650.00","1,673.85","1,646.35","1,657.00","1,655.45","1,652.75","1,656.80","1,725.00","1,176.35","60,45,328","10,01,58,73,516.45","1,67,665"
27-Oct-21,EQ,"1,652.75","1,665.05","1,637.30","1,652.75","1,642.70","1,642.80","1,649.62","1,725.00","1,176.35","66,24,821","10,92,84,33,828.30","1,59,662"
28-Oct-21,EQ,"1,650.00","1,650.00","1,587.15","1,642.80","1,592.40","1,593.60","1,617.53","1,725.00","1,176.35","88,98,875","14,39,42,11,074.40","1,97,678"
29-Oct-21,EQ,"1,590.00","1,602.00","1,560.00","1,593.60","1,587.90","1,582.85","1,584.16","1,725.00","1,176.35","62,03,437","9,82,72,17,126.80","1,87,391"
01-Nov-21,EQ,"1,585.00","1,611.00","1,583.55","1,582.85","1,609.00","1,605.30","1,594.91","1,725.00","1,177.50","40,61,160","6,47,71,68,351.50","1,54,509"
